,State,Year,Quarter,District,RegisteredUser
3515,odisha,2018,4,760001,34895
3516,odisha,2018,4,751003,31663
3517,odisha,2018,4,753001,29776
3518,odisha,2018,4,751019,28694
3519,odisha,2018,4,751007,28305
3520,odisha,2021,3,751002,106076
3521,odisha,2021,3,751024,99369
3522,odisha,2021,3,751006,93529
3523,odisha,2021,3,753001,88199
3524,odisha,2021,3,760001,86980
3525,odisha,2021,3,751012,80366
3526,odisha,2021,3,756001,80060
3527,odisha,2021,3,751003,76274
3528,odisha,2021,3,752001,75916
3529,odisha,2021,3,751019,74760
3530,odisha,2021,2,751002,99150
3531,odisha,2021,2,751024,93000
3532,odisha,2021,2,751006,87528
3533,odisha,2021,2,753001,82375
3534,odisha,2021,2,760001,81360
3535,odisha,2021,2,751012,75248
3536,odisha,2021,2,756001,74777
3537,odisha,2021,2,751003,71314
3538,odisha,2021,2,752001,70847
3539,odisha,2021,2,751019,69825
3540,odisha,2021,1,751002,92941
3541,odisha,2021,1,751024,87271
3542,odisha,2021,1,751006,82195
3543,odisha,2021,1,753001,77095
3544,odisha,2021,1,760001,76245
3545,odisha,2021,1,751012,70547
3546,odisha,2021,1,756001,70160
3547,odisha,2021,1,751003,66879
3548,odisha,2021,1,752001,66244
3549,odisha,2021,1,751019,65393
3550,odisha,2021,4,751002,113032
3551,odisha,2021,4,751024,105857
3552,odisha,2021,4,751006,99613
3553,odisha,2021,4,753001,94137
3554,odisha,2021,4,760001,92651
3555,odisha,2021,4,751012,85593
3556,odisha,2021,4,756001,85311
3557,odisha,2021,4,751003,81290
3558,odisha,2021,4,752001,80864
3559,odisha,2021,4,751019,79669
3560,odisha,2022,3,751002,132413
3561,odisha,2022,3,751024,123769
3562,odisha,2022,3,751006,116476
3563,odisha,2022,3,753001,110631
3564,odisha,2022,3,760001,108625
3565,odisha,2022,3,756001,100305
3566,odisha,2022,3,751012,100176
3567,odisha,2022,3,751003,95083
3568,odisha,2022,3,752001,94975
3569,odisha,2022,3,751019,93433
3570,odisha,2022,2,751002,125902
3571,odisha,2022,2,751024,117692
3572,odisha,2022,2,751006,110806
3573,odisha,2022,2,753001,105041
3574,odisha,2022,2,760001,103200
3575,odisha,2022,2,751012,95281
3576,odisha,2022,2,756001,95184
3577,odisha,2022,2,751003,90465
3578,odisha,2022,2,752001,90234
3579,odisha,2022,2,751019,88799
3580,odisha,2022,1,751002,119601
3581,odisha,2022,1,751024,111933
3582,odisha,2022,1,751006,105312
3583,odisha,2022,1,753001,99711
3584,odisha,2022,1,760001,98015
3585,odisha,2022,1,751012,90516
3586,odisha,2022,1,756001,90352
3587,odisha,2022,1,751003,85966
3588,odisha,2022,1,752001,85664
3589,odisha,2022,1,751019,84327
3590,odisha,2022,4,751002,138929
3591,odisha,2022,4,751024,129787
3592,odisha,2022,4,751006,122327
3593,odisha,2022,4,753001,116189
3594,odisha,2022,4,760001,114159
3595,odisha,2022,4,756001,105514
3596,odisha,2022,4,751012,105097
3597,odisha,2022,4,751003,99818
3598,odisha,2022,4,752001,99796
3599,odisha,2022,4,751019,98050
3600,haryana,2019,3,122001,239679
3601,haryana,2019,3,121004,182786
3602,haryana,2019,3,121003,155581
3603,haryana,2019,3,121001,152399
3604,haryana,2019,3,122002,126886
3605,haryana,2019,3,122006,126740
3606,haryana,2019,3,121102,106171
3607,haryana,2019,3,124001,105974
3608,haryana,2019,3,123401,103749
3609,haryana,2019,3,122004,99827
3610,haryana,2019,2,122001,217913
3611,haryana,2019,2,121004,164350
3612,haryana,2019,2,121003,141046
3613,haryana,2019,2,121001,138083
3614,haryana,2019,2,122002,115060
3615,haryana,2019,2,122006,114395
3616,haryana,2019,2,124001,94885
3617,haryana,2019,2,121102,93648
3618,haryana,2019,2,123401,92297
3619,haryana,2019,2,122051,90453
3620,haryana,2019,1,122001,194366
3621,haryana,2019,1,121004,144318
3622,haryana,2019,1,121003,125626
3623,haryana,2019,1,121001,122040
3624,haryana,2019,1,122002,102287
3625,haryana,2019,1,122006,101815
3626,haryana,2019,1,124001,83228
3627,haryana,2019,1,122051,81253
3628,haryana,2019,1,121102,80409
3629,haryana,2019,1,123401,80255
3630,haryana,2019,4,122001,258880
3631,haryana,2019,4,121004,201072
3632,haryana,2019,4,121003,169105
3633,haryana,2019,4,121001,164555
3634,haryana,2019,4,122006,137295
3635,haryana,2019,4,122002,136781
3636,haryana,2019,4,121102,117172
3637,haryana,2019,4,124001,115727
3638,haryana,2019,4,123401,113575
3639,haryana,2019,4,122004,109845
3640,haryana,2020,3,122001,314031
3641,haryana,2020,3,121004,261230
3642,haryana,2020,3,121003,214022
3643,haryana,2020,3,121001,205343
3644,haryana,2020,3,122006,170596
3645,haryana,2020,3,122002,165039
3646,haryana,2020,3,121102,155722
3647,haryana,2020,3,124001,149067
3648,haryana,2020,3,123401,148188
3649,haryana,2020,3,122004,138271
3650,haryana,2020,2,122001,293479
3651,haryana,2020,2,121004,239658
3652,haryana,2020,2,121003,198248
3653,haryana,2020,2,121001,190142
3654,haryana,2020,2,122006,157703
3655,haryana,2020,2,122002,154797
3656,haryana,2020,2,121102,142490
3657,haryana,2020,2,124001,136592
3658,haryana,2020,2,123401,135535
3659,haryana,2020,2,122004,127957
3660,haryana,2020,1,122001,277400
3661,haryana,2020,1,121004,220431
3662,haryana,2020,1,121003,183564
3663,haryana,2020,1,121001,177159
3664,haryana,2020,1,122006,147672
3665,haryana,2020,1,122002,146453
3666,haryana,2020,1,121102,129418
3667,haryana,2020,1,124001,126121
3668,haryana,2020,1,123401,124071
3669,haryana,2020,1,122004,120068
3670,haryana,2020,4,122001,336803
3671,haryana,2020,4,121004,283882
3672,haryana,2020,4,121003,230786
3673,haryana,2020,4,121001,221002
3674,haryana,2020,4,122006,184356
3675,haryana,2020,4,122002,176881
3676,haryana,2020,4,121102,169232
3677,haryana,2020,4,124001,161912
3678,haryana,2020,4,123401,160526
3679,haryana,2020,4,122004,150225
3680,haryana,2018,3,122001,130847
3681,haryana,2018,3,121004,86428
3682,haryana,2018,3,121003,78699
3683,haryana,2018,3,121001,71428
3684,haryana,2018,3,122002,68873
3685,haryana,2018,3,122006,67331
3686,haryana,2018,3,124001,59016
3687,haryana,2018,3,123401,54477
3688,haryana,2018,3,122051,54363
3689,haryana,2018,3,132001,50845
3690,haryana,2018,2,122001,107275
3691,haryana,2018,2,121004,69412
3692,haryana,2018,2,121003,63458
3693,haryana,2018,2,121001,56154
3694,haryana,2018,2,122002,55528
3695,haryana,2018,2,122006,54489
3696,haryana,2018,2,124001,48721
3697,haryana,2018,2,123401,44946
3698,haryana,2018,2,122051,44764
3699,haryana,2018,2,132001,41673
3700,haryana,2018,1,122001,82656
3701,haryana,2018,1,121004,52178
3702,haryana,2018,1,121003,48088
3703,haryana,2018,1,122002,42709
3704,haryana,2018,1,122006,42454
3705,haryana,2018,1,121001,42239
3706,haryana,2018,1,124001,36966
3707,haryana,2018,1,123401,34462
3708,haryana,2018,1,122051,33437
3709,haryana,2018,1,132001,31575
3710,haryana,2018,4,122001,163556
3711,haryana,2018,4,121004,117034
3712,haryana,2018,4,121003,103920
3713,haryana,2018,4,121001,101287
3714,haryana,2018,4,122002,86547
3715,haryana,2018,4,122006,85334
3716,haryana,2018,4,124001,71218
3717,haryana,2018,4,122051,67543
3718,haryana,2018,4,123401,67235
3719,haryana,2018,4,122004,64480
3720,haryana,2021,3,122001,412737
3721,haryana,2021,3,121004,352312
3722,haryana,2021,3,121003,284042
3723,haryana,2021,3,121001,272333
3724,haryana,2021,3,122006,226097
3725,haryana,2021,3,122002,215608
3726,haryana,2021,3,121102,210637
3727,haryana,2021,3,124001,199561
3728,haryana,2021,3,123401,198439
3729,haryana,2021,3,122004,186579
3730,haryana,2021,2,122001,385555
3731,haryana,2021,2,121004,328000
3732,haryana,2021,2,121003,264861
3733,haryana,2021,2,121001,254045
3734,haryana,2021,2,122006,211281
3735,haryana,2021,2,122002,201795
3736,haryana,2021,2,121102,195621
3737,haryana,2021,2,124001,186059
3738,haryana,2021,2,123401,184718
3739,haryana,2021,2,122004,173740
3740,haryana,2021,1,122001,361360
3741,haryana,2021,1,121004,306230
3742,haryana,2021,1,121003,247955
3743,haryana,2021,1,121001,237542
3744,haryana,2021,1,122006,198022
3745,haryana,2021,1,122002,189395
3746,haryana,2021,1,121102,182342
3747,haryana,2021,1,124001,173733
3748,haryana,2021,1,123401,172665
3749,haryana,2021,1,122004,162301
3750,haryana,2021,4,122001,440178
3751,haryana,2021,4,121004,376910
3752,haryana,2021,4,121003,303566
3753,haryana,2021,4,121001,290827
3754,haryana,2021,4,122006,241050
3755,haryana,2021,4,122002,229524
3756,haryana,2021,4,121102,225645
3757,haryana,2021,4,124001,213051
3758,haryana,2021,4,123401,212046
3759,haryana,2021,4,122004,199804
3760,haryana,2022,3,122001,516313
3761,haryana,2022,3,121004,445822
3762,haryana,2022,3,121003,357581
3763,haryana,2022,3,121001,341866
3764,haryana,2022,3,122006,282229
3765,haryana,2022,3,122002,267850
3766,haryana,2022,3,121102,266955
3767,haryana,2022,3,123401,250221
3768,haryana,2022,3,124001,250178
3769,haryana,2022,3,122004,237160
3770,haryana,2022,2,122001,490709
3771,haryana,2022,2,121004,422488
3772,haryana,2022,2,121003,339295
3773,haryana,2022,2,121001,324650
3774,haryana,2022,2,122006,268387
3775,haryana,2022,2,122002,255084
3776,haryana,2022,2,121102,253094
3777,haryana,2022,2,124001,237736
3778,haryana,2022,2,123401,237454
3779,haryana,2022,2,122004,224546
3780,haryana,2022,1,122001,465984
3781,haryana,2022,1,121004,400283
3782,haryana,2022,1,121003,321859
3783,haryana,2022,1,121001,308144
3784,haryana,2022,1,122006,255061
3785,haryana,2022,1,122002,242575
3786,haryana,2022,1,121102,239809
3787,haryana,2022,1,124001,225735
3788,haryana,2022,1,123401,225100
3789,haryana,2022,1,122004,212387
3790,haryana,2022,4,122001,542209
3791,haryana,2022,4,121004,468607
3792,haryana,2022,4,121003,376201
3793,haryana,2022,4,121001,358891
3794,haryana,2022,4,122006,296184
3795,haryana,2022,4,122002,280688
3796,haryana,2022,4,121102,279801
3797,haryana,2022,4,124001,262578
3798,haryana,2022,4,123401,262455
3799,haryana,2022,4,122004,249924
3800,delhi,2019,3,110059,300007
3801,delhi,2019,3,110092,248727
3802,delhi,2019,3,110086,194575
3803,delhi,2019,3,110085,180186
3804,delhi,2019,3,110044,178410
3805,delhi,2019,3,110096,164301
3806,delhi,2019,3,110041,163228
3807,delhi,2019,3,110001,148352
3808,delhi,2019,3,110094,146798
3809,delhi,2019,3,110043,144276
3810,delhi,2019,2,110059,274593
3811,delhi,2019,2,110092,228546
3812,delhi,2019,2,110086,177199
3813,delhi,2019,2,110085,167307
3814,delhi,2019,2,110044,162716
3815,delhi,2019,2,110096,150097
3816,delhi,2019,2,110041,146820
3817,delhi,2019,2,110043,131498
3818,delhi,2019,2,110094,130660
3819,delhi,2019,2,110042,129008
3820,delhi,2019,1,110059,246566
3821,delhi,2019,1,110092,206805
3822,delhi,2019,1,110086,158267
3823,delhi,2019,1,110085,152640
3824,delhi,2019,1,110044,145716
3825,delhi,2019,1,110096,135423
3826,delhi,2019,1,110041,129476
3827,delhi,2019,1,110043,117835
3828,delhi,2019,1,110094,114562
3829,delhi,2019,1,110042,113898
3830,delhi,2019,4,110059,320535
3831,delhi,2019,4,110092,264380
3832,delhi,2019,4,110086,209488
3833,delhi,2019,4,110044,192424
3834,delhi,2019,4,110085,189774
3835,delhi,2019,4,110041,177838
3836,delhi,2019,4,110096,176194
3837,delhi,2019,4,110094,161096
3838,delhi,2019,4,110001,160180
3839,delhi,2019,4,110053,156000
3840,delhi,2020,3,110059,393571
3841,delhi,2020,3,110092,314384
3842,delhi,2020,3,110086,267186
3843,delhi,2020,3,110044,240937
3844,delhi,2020,3,110041,231602
3845,delhi,2020,3,110085,225882
3846,delhi,2020,3,110096,213595
3847,delhi,2020,3,110094,210508
3848,delhi,2020,3,110053,205752
3849,delhi,2020,3,110042,202151
3850,delhi,2020,2,110059,365614
3851,delhi,2020,2,110092,295000
3852,delhi,2020,2,110086,246312
3853,delhi,2020,2,110044,223161
3854,delhi,2020,2,110041,211987
3855,delhi,2020,2,110085,211869
3856,delhi,2020,2,110096,199631
3857,delhi,2020,2,110094,192135
3858,delhi,2020,2,110053,186853
3859,delhi,2020,2,110042,186007
3860,delhi,2020,1,110059,342152
3861,delhi,2020,1,110092,280039
3862,delhi,2020,1,110086,226703
3863,delhi,2020,1,110044,207511
3864,delhi,2020,1,110085,200098
3865,delhi,2020,1,110041,194243
3866,delhi,2020,1,110096,187975
3867,delhi,2020,1,110094,175645
3868,delhi,2020,1,110001,171087
3869,delhi,2020,1,110053,170522
3870,delhi,2020,4,110059,423149
3871,delhi,2020,4,110092,335783
3872,delhi,2020,4,110086,288308
3873,delhi,2020,4,110044,259476
3874,delhi,2020,4,110041,252304
3875,delhi,2020,4,110085,241334
3876,delhi,2020,4,110094,230259
3877,delhi,2020,4,110096,228635
3878,delhi,2020,4,110053,226890
3879,delhi,2020,4,110042,219941
3880,delhi,2018,3,110059,156028
3881,delhi,2018,3,110092,136676
3882,delhi,2018,3,110085,101332
3883,delhi,2018,3,110086,100850
3884,delhi,2018,3,110044,91279
3885,delhi,2018,3,110096,84164
3886,delhi,2018,3,110041,80112
3887,delhi,2018,3,110043,74435
3888,delhi,2018,3,110084,71154
3889,delhi,2018,3,110042,71056
3890,delhi,2018,2,110059,124901
3891,delhi,2018,2,110092,108175
3892,delhi,2018,2,110086,79557
3893,delhi,2018,2,110085,79225
3894,delhi,2018,2,110044,73732
3895,delhi,2018,2,110096,66744
3896,delhi,2018,2,110041,63649
3897,delhi,2018,2,110043,60887
3898,delhi,2018,2,110084,57380
3899,delhi,2018,2,110042,56366
3900,delhi,2018,1,110059,95496
3901,delhi,2018,1,110092,83600
3902,delhi,2018,1,110085,61333
3903,delhi,2018,1,110086,59970
3904,delhi,2018,1,110044,55765
3905,delhi,2018,1,110096,50625
3906,delhi,2018,1,110041,47451
3907,delhi,2018,1,110043,46307
3908,delhi,2018,1,110084,44143
3909,delhi,2018,1,110042,42647
3910,delhi,2018,4,110059,206537
3911,delhi,2018,4,110092,177133
3912,delhi,2018,4,110086,133412
3913,delhi,2018,4,110085,132600
3914,delhi,2018,4,110044,121802
3915,delhi,2018,4,110096,114255
3916,delhi,2018,4,110041,106984
3917,delhi,2018,4,110043,98358
3918,delhi,2018,4,110042,95335
3919,delhi,2018,4,110094,94322
3920,delhi,2021,3,110059,520096
3921,delhi,2021,3,110092,409520
3922,delhi,2021,3,110086,357590
3923,delhi,2021,3,110044,319096
3924,delhi,2021,3,110041,314015
3925,delhi,2021,3,110085,293937
3926,delhi,2021,3,110094,285714
3927,delhi,2021,3,110053,282380
3928,delhi,2021,3,110096,280334
3929,delhi,2021,3,110042,273110
3930,delhi,2021,2,110059,485328
3931,delhi,2021,2,110092,383095
3932,delhi,2021,2,110086,332618
3933,delhi,2021,2,110044,297678
3934,delhi,2021,2,110041,291909
3935,delhi,2021,2,110085,275085
3936,delhi,2021,2,110094,266143
3937,delhi,2021,2,110053,262977
3938,delhi,2021,2,110096,261791
3939,delhi,2021,2,110042,254105
3940,delhi,2021,1,110059,454201
3941,delhi,2021,1,110092,359376
3942,delhi,2021,1,110086,310419
3943,delhi,2021,1,110044,278606
3944,delhi,2021,1,110041,272303
3945,delhi,2021,1,110085,257921
3946,delhi,2021,1,110094,248570
3947,delhi,2021,1,110053,245562
3948,delhi,2021,1,110096,245046
3949,delhi,2021,1,110042,237271
3950,delhi,2021,4,110059,555449
3951,delhi,2021,4,110092,436075
3952,delhi,2021,4,110086,382858
3953,delhi,2021,4,110044,340833
3954,delhi,2021,4,110041,336405
3955,delhi,2021,4,110085,312819
3956,delhi,2021,4,110094,305422
3957,delhi,2021,4,110053,301988
3958,delhi,2021,4,110096,299233
3959,delhi,2021,4,110042,292597
3960,delhi,2022,3,110059,652328
3961,delhi,2022,3,110092,509260
3962,delhi,2022,3,110086,453393
3963,delhi,2022,3,110044,401386
3964,delhi,2022,3,110041,398712
3965,delhi,2022,3,110085,364644
3966,delhi,2022,3,110094,360554
3967,delhi,2022,3,110053,356138
3968,delhi,2022,3,110096,351480
3969,delhi,2022,3,110042,346285
3970,delhi,2022,2,110059,619737
3971,delhi,2022,2,110092,484816
3972,delhi,2022,2,110086,429566
3973,delhi,2022,2,110044,381041
3974,delhi,2022,2,110041,377721
3975,delhi,2022,2,110085,347243
3976,delhi,2022,2,110094,341936
3977,delhi,2022,2,110053,337770
3978,delhi,2022,2,110096,333973
3979,delhi,2022,2,110042,328052
3980,delhi,2022,1,110059,588266
3981,delhi,2022,1,110092,460951
3982,delhi,2022,1,110086,406863
3983,delhi,2022,1,110044,361314
3984,delhi,2022,1,110041,357509
3985,delhi,2022,1,110085,330413
3986,delhi,2022,1,110094,324145
3987,delhi,2022,1,110053,320362
3988,delhi,2022,1,110096,316906
3989,delhi,2022,1,110042,310672
3990,delhi,2022,4,110059,685596
3991,delhi,2022,4,110092,534009
3992,delhi,2022,4,110086,477514
3993,delhi,2022,4,110044,422192
3994,delhi,2022,4,110041,419823
3995,delhi,2022,4,110085,382113
3996,delhi,2022,4,110094,379346
3997,delhi,2022,4,110053,374689
3998,delhi,2022,4,110096,369272
3999,delhi,2022,4,110042,364573
4000,nagaland,2019,3,797112,15905
4001,nagaland,2019,3,797115,5760
4002,nagaland,2019,3,797001,5505
4003,nagaland,2019,3,797103,4831
4004,nagaland,2019,3,797113,4659
4005,nagaland,2019,3,797120,3738
4006,nagaland,2019,3,798601,3609
4007,nagaland,2019,3,797117,2952
4008,nagaland,2019,3,797118,2805
4009,nagaland,2019,3,797116,2641
4010,nagaland,2019,2,797112,13452
4011,nagaland,2019,2,797115,4763
4012,nagaland,2019,2,797001,4588
4013,nagaland,2019,2,797103,4080
4014,nagaland,2019,2,797113,3926
4015,nagaland,2019,2,797120,3113
4016,nagaland,2019,2,798601,3021
4017,nagaland,2019,2,797117,2542
4018,nagaland,2019,2,797118,2346
4019,nagaland,2019,2,797116,2197
4020,nagaland,2019,1,797112,10884
4021,nagaland,2019,1,797115,3844
4022,nagaland,2019,1,797001,3735
4023,nagaland,2019,1,797103,3254
4024,nagaland,2019,1,797113,3218
4025,nagaland,2019,1,797120,2536
4026,nagaland,2019,1,798601,2461
4027,nagaland,2019,1,797117,2159
4028,nagaland,2019,1,797118,1945
4029,nagaland,2019,1,797116,1802
4030,nagaland,2019,4,797112,17953
4031,nagaland,2019,4,797115,6785
4032,nagaland,2019,4,797001,6391
4033,nagaland,2019,4,797103,5601
4034,nagaland,2019,4,797113,5313
4035,nagaland,2019,4,797120,4367
4036,nagaland,2019,4,798601,4286
4037,nagaland,2019,4,797117,3359
4038,nagaland,2019,4,797118,3231
4039,nagaland,2019,4,797116,3045
4040,nagaland,2020,3,797112,28305
4041,nagaland,2020,3,797115,12485
4042,nagaland,2020,3,797001,11224
4043,nagaland,2020,3,797103,10053
4044,nagaland,2020,3,797113,9310
4045,nagaland,2020,3,798601,8499
4046,nagaland,2020,3,798621,7957
4047,nagaland,2020,3,797120,7573
4048,nagaland,2020,3,797111,7018
4049,nagaland,2020,3,798612,6295
4050,nagaland,2020,2,797112,23618
4051,nagaland,2020,2,797115,9616
4052,nagaland,2020,2,797001,8487
4053,nagaland,2020,2,797103,7784
4054,nagaland,2020,2,797113,7106
4055,nagaland,2020,2,798601,6168
4056,nagaland,2020,2,797120,5825
4057,nagaland,2020,2,797111,4530
4058,nagaland,2020,2,797117,4398
4059,nagaland,2020,2,797118,4360
4060,nagaland,2020,1,797112,20343
4061,nagaland,2020,1,797115,7928
4062,nagaland,2020,1,797001,7238
4063,nagaland,2020,1,797103,6476
4064,nagaland,2020,1,797113,6010
4065,nagaland,2020,1,798601,4927
4066,nagaland,2020,1,797120,4924
4067,nagaland,2020,1,797117,3793
4068,nagaland,2020,1,797118,3712
4069,nagaland,2020,1,797111,3534
4070,nagaland,2020,4,797112,31403
4071,nagaland,2020,4,797115,13893
4072,nagaland,2020,4,797001,12395
4073,nagaland,2020,4,797103,11126
4074,nagaland,2020,4,797113,10273
4075,nagaland,2020,4,798601,9384
4076,nagaland,2020,4,798621,8705
4077,nagaland,2020,4,797120,8363
4078,nagaland,2020,4,797111,7765
4079,nagaland,2020,4,798612,7108
4080,nagaland,2018,3,797112,6815
4081,nagaland,2018,3,797115,2224
4082,nagaland,2018,3,797001,2219
4083,nagaland,2018,3,797113,1964
4084,nagaland,2018,3,797103,1872
4085,nagaland,2018,3,797120,1518
4086,nagaland,2018,3,798601,1503
4087,nagaland,2018,3,797117,1384
4088,nagaland,2018,3,797118,1142
4089,nagaland,2018,3,797116,1036
4090,nagaland,2018,2,797112,4838
4091,nagaland,2018,2,797001,1576
4092,nagaland,2018,2,797115,1567
4093,nagaland,2018,2,797113,1440
4094,nagaland,2018,2,797103,1245
4095,nagaland,2018,2,798601,1112
4096,nagaland,2018,2,797120,1068
4097,nagaland,2018,2,797117,1057
4098,nagaland,2018,2,797118,800
4099,nagaland,2018,2,797116,709
4100,nagaland,2018,1,797112,3362
4101,nagaland,2018,1,797001,1100
4102,nagaland,2018,1,797115,1034
4103,nagaland,2018,1,797113,968
4104,nagaland,2018,1,797103,798
4105,nagaland,2018,1,797120,780
4106,nagaland,2018,1,797117,764
4107,nagaland,2018,1,798601,709
4108,nagaland,2018,1,797118,520
4109,nagaland,2018,1,797116,514
4110,nagaland,2018,4,797112,8894
4111,nagaland,2018,4,797115,3022
4112,nagaland,2018,4,797001,2978
4113,nagaland,2018,4,797113,2589
4114,nagaland,2018,4,797103,2549
4115,nagaland,2018,4,797120,2071
4116,nagaland,2018,4,798601,1972
4117,nagaland,2018,4,797117,1752
4118,nagaland,2018,4,797118,1604
4119,nagaland,2018,4,797116,1410
4120,nagaland,2021,3,797112,39088
4121,nagaland,2021,3,797115,17302
4122,nagaland,2021,3,797001,15315
4123,nagaland,2021,3,797103,14089
4124,nagaland,2021,3,797113,12707
4125,nagaland,2021,3,798601,11793
4126,nagaland,2021,3,798621,10982
4127,nagaland,2021,3,797120,10343
4128,nagaland,2021,3,797111,9751
4129,nagaland,2021,3,798612,9010
4130,nagaland,2021,2,797112,36359
4131,nagaland,2021,2,797115,16111
4132,nagaland,2021,2,797001,14273
4133,nagaland,2021,2,797103,12957
4134,nagaland,2021,2,797113,11847
4135,nagaland,2021,2,798601,10869
4136,nagaland,2021,2,798621,10141
4137,nagaland,2021,2,797120,9601
4138,nagaland,2021,2,797111,8997
4139,nagaland,2021,2,798612,8290
4140,nagaland,2021,1,797112,33978
4141,nagaland,2021,1,797115,15033
4142,nagaland,2021,1,797001,13341
4143,nagaland,2021,1,797103,12013
4144,nagaland,2021,1,797113,11089
4145,nagaland,2021,1,798601,10112
4146,nagaland,2021,1,798621,9441
4147,nagaland,2021,1,797120,8954
4148,nagaland,2021,1,797111,8394
4149,nagaland,2021,1,798612,7691
4150,nagaland,2021,4,797112,41813
4151,nagaland,2021,4,797115,18475
4152,nagaland,2021,4,797001,16383
4153,nagaland,2021,4,797103,15128
4154,nagaland,2021,4,797113,13595
4155,nagaland,2021,4,798601,12642
4156,nagaland,2021,4,798621,11795
4157,nagaland,2021,4,797120,11079
4158,nagaland,2021,4,797111,10498
4159,nagaland,2021,4,798612,9750
4160,nagaland,2022,3,797112,49392
4161,nagaland,2022,3,797115,21907
4162,nagaland,2022,3,797001,19352
4163,nagaland,2022,3,797103,17971
4164,nagaland,2022,3,797113,16067
4165,nagaland,2022,3,798601,14866
4166,nagaland,2022,3,798621,14021
4167,nagaland,2022,3,797120,13080
4168,nagaland,2022,3,797111,12325
4169,nagaland,2022,3,798612,11569
4170,nagaland,2022,2,797112,46784
4171,nagaland,2022,2,797115,20737
4172,nagaland,2022,2,797001,18359
4173,nagaland,2022,2,797103,17045
4174,nagaland,2022,2,797113,15229
4175,nagaland,2022,2,798601,14157
4176,nagaland,2022,2,798621,13310
4177,nagaland,2022,2,797120,12440
4178,nagaland,2022,2,797111,11723
4179,nagaland,2022,2,798612,10995
4180,nagaland,2022,1,797112,44337
4181,nagaland,2022,1,797115,19632
4182,nagaland,2022,1,797001,17384
4183,nagaland,2022,1,797103,16093
4184,nagaland,2022,1,797113,14412
4185,nagaland,2022,1,798601,13441
4186,nagaland,2022,1,798621,12565
4187,nagaland,2022,1,797120,11765
4188,nagaland,2022,1,797111,11143
4189,nagaland,2022,1,798612,10400
4190,nagaland,2022,4,797112,52003
4191,nagaland,2022,4,797115,22989
4192,nagaland,2022,4,797001,20322
4193,nagaland,2022,4,797103,18788
4194,nagaland,2022,4,797113,16887
4195,nagaland,2022,4,798601,15487
4196,nagaland,2022,4,798621,14736
4197,nagaland,2022,4,797120,13713
4198,nagaland,2022,4,797111,12881
4199,nagaland,2022,4,798612,12037
4200,gujarat,2019,3,395006,198132
4201,gujarat,2019,3,395010,128538
4202,gujarat,2019,3,394210,111163
4203,gujarat,2019,3,395004,95896
4204,gujarat,2019,3,382350,92274
4205,gujarat,2019,3,395003,90925
4206,gujarat,2019,3,382481,73913
4207,gujarat,2019,3,396191,73506
4208,gujarat,2019,3,382415,72158
4209,gujarat,2019,3,382345,68940
4210,gujarat,2019,2,395006,180042
4211,gujarat,2019,2,395010,117410
4212,gujarat,2019,2,394210,99259
4213,gujarat,2019,2,395004,88490
4214,gujarat,2019,2,382350,83582
4215,gujarat,2019,2,395003,82557
4216,gujarat,2019,2,382481,67372
4217,gujarat,2019,2,396191,66034
4218,gujarat,2019,2,382415,64402
4219,gujarat,2019,2,382345,61531
4220,gujarat,2019,1,395006,157558
4221,gujarat,2019,1,395010,104683
4222,gujarat,2019,1,394210,86656
4223,gujarat,2019,1,395004,79826
4224,gujarat,2019,1,382350,74106
4225,gujarat,2019,1,395003,73240
4226,gujarat,2019,1,382481,60080
4227,gujarat,2019,1,396191,58289
4228,gujarat,2019,1,382415,56346
4229,gujarat,2019,1,382345,53663
4230,gujarat,2019,4,395006,214322
4231,gujarat,2019,4,395010,138999
4232,gujarat,2019,4,394210,123670
4233,gujarat,2019,4,395004,103138
4234,gujarat,2019,4,382350,99646
4235,gujarat,2019,4,395003,98804
4236,gujarat,2019,4,396191,81666
4237,gujarat,2019,4,382481,79158
4238,gujarat,2019,4,382415,78997
4239,gujarat,2019,4,382345,75408
4240,gujarat,2020,3,395006,259468
4241,gujarat,2020,3,395010,173062
4242,gujarat,2020,3,394210,167802
4243,gujarat,2020,3,395004,127956
4244,gujarat,2020,3,395003,124692
4245,gujarat,2020,3,382350,123709
4246,gujarat,2020,3,396191,109788
4247,gujarat,2020,3,382415,103846
4248,gujarat,2020,3,382345,98070
4249,gujarat,2020,3,382481,96759
4250,gujarat,2020,2,395006,245129
4251,gujarat,2020,2,395010,160784
4252,gujarat,2020,2,394210,153681
4253,gujarat,2020,2,395004,119752
4254,gujarat,2020,2,395003,115539
4255,gujarat,2020,2,382350,115202
4256,gujarat,2020,2,396191,100064
4257,gujarat,2020,2,382415,95250
4258,gujarat,2020,2,382481,90515
4259,gujarat,2020,2,382345,90259
4260,gujarat,2020,1,395006,230047
4261,gujarat,2020,1,395010,149506
4262,gujarat,2020,1,394210,137283
4263,gujarat,2020,1,395004,110684
4264,gujarat,2020,1,395003,106915
4265,gujarat,2020,1,382350,106647
4266,gujarat,2020,1,396191,90365
4267,gujarat,2020,1,382415,86315
4268,gujarat,2020,1,382481,84353
4269,gujarat,2020,1,382345,82048
4270,gujarat,2020,4,395006,276969
4271,gujarat,2020,4,395010,187103
4272,gujarat,2020,4,394210,184572
4273,gujarat,2020,4,395004,137335
4274,gujarat,2020,4,395003,135529
4275,gujarat,2020,4,382350,133012
